;id;title;type;genres;averageRating;numVotes;releaseYear
4471;tt8009428;Hustle;movie;Comedy, Drama, Sport;7.3;149147;2022
4472;tt0159206;Sex and the City;tvSeries;Comedy, Drama, Romance;7.3;147944;1998
4473;tt0057076;From Russia with Love;movie;Action, Adventure, Thriller;7.3;147851;1963
4474;tt4846232;Good Time;movie;Crime, Drama, Thriller;7.3;143493;2017
4475;tt1878870;The Edge of Seventeen;movie;Comedy, Drama;7.3;143376;2016
4476;tt0379725;Capote;movie;Biography, Crime, Drama;7.3;142671;2005
4477;tt0424345;Clerks II;movie;Comedy;7.3;141639;2006
4478;tt0325805;Matchstick Men;movie;Comedy, Crime, Drama;7.3;140011;2003
4479;tt1109624;Paddington;movie;Adventure, Comedy, Family;7.3;137505;2014
4480;tt3488710;The Walk;movie;Adventure, Biography, Drama;7.3;136966;2015
4481;tt2884206;I Origins;movie;Drama, Mystery, Romance;7.3;135349;2014
4482;tt3967856;Okja;movie;Action, Adventure, Drama;7.3;134119;2017
4483;tt0074486;Eraserhead;movie;Fantasy, Horror;7.3;130443;1977
4484;tt18412256;Alien: Romulus;movie;Horror, Sci-Fi, Thriller;7.3;128545;2024
4485;tt0162346;Ghost World;movie;Comedy, Drama;7.3;128110;2001
4486;tt0112740;Crimson Tide;movie;Action, Drama, Thriller;7.3;125855;1995
4487;tt7401588;Instant Family;movie;Comedy, Drama;7.3;123955;2018
4488;tt0112461;The Basketball Diaries;movie;Biography, Crime, Drama;7.3;123490;1995
4489;tt0104694;A League of Their Own;movie;Comedy, Drama, Sport;7.3;123385;1992
4490;tt1023114;The Way Back;movie;Adventure, Drama, History;7.3;123277;2010
4491;tt0795368;Death at a Funeral;movie;Comedy;7.3;122751;2007
4492;tt0085995;Vacation;movie;Adventure, Comedy;7.3;122058;1983
4493;tt0097239;Driving Miss Daisy;movie;Comedy, Drama;7.3;119062;1989
4494;tt0929632;Precious;movie;Drama;7.3;117292;2009
4495;tt1131729;The Boat That Rocked;movie;Comedy, Drama, Music;7.3;117103;2009
4496;tt0436697;The Queen;movie;Biography, Drama;7.3;116774;2006
4497;tt4686844;The Death of Stalin;movie;Comedy, Drama, History;7.3;116379;2017
4498;tt0445922;Across the Universe;movie;Drama, Fantasy, History;7.3;115075;2007
4499;tt4572514;Patriots Day;movie;Action, Crime, Drama;7.3;115059;2016
4500;tt0292963;Before the Devil Knows You're Dead;movie;Crime, Drama, Thriller;7.3;113484;2007
4501;tt0088930;Clue;movie;Comedy, Crime, Mystery;7.3;112571;1985
4502;tt9319668;1899;tvSeries;Drama, Horror, Mystery;7.3;112181;2022
4503;tt0462504;Rescue Dawn;movie;Adventure, Biography, War;7.3;112149;2006
4504;tt1675192;Take Shelter;movie;Drama, Thriller;7.3;110031;2011
4505;tt0076786;Suspiria;movie;Horror;7.3;108511;1977
4506;tt0105665;Twin Peaks: Fire Walk with Me;movie;Drama, Horror, Mystery;7.3;107436;1992
4507;tt5232792;Lost in Space;tvSeries;Adventure, Drama, Family;7.3;107356;2018
4508;tt0404390;Running Scared;movie;Action, Crime, Drama;7.3;104367;2006
4509;tt4633690;Shot Caller;movie;Crime, Drama, Thriller;7.3;103324;2017
4510;tt1083452;Eddie the Eagle;movie;Adventure, Biography, Comedy;7.3;102194;2015
4511;tt0117318;The People vs. Larry Flynt;movie;Biography, Drama;7.3;101872;1996
4512;tt0119229;Grosse Pointe Blank;movie;Action, Comedy, Crime;7.3;101121;1997
4513;tt3007572;Locke & Key;tvSeries;Drama, Fantasy, Horror;7.3;100239;2020
4514;tt1078588;My Sister's Keeper;movie;Drama, Family;7.3;99376;2009
4515;tt2934286;Halo;tvSeries;Action, Adventure, Sci-Fi;7.3;98809;2022
4516;tt0098258;Say Anything;movie;Comedy, Drama, Romance;7.3;97601;1989
4517;tt1440292;Submarine;movie;Comedy, Drama, Romance;7.3;97457;2010
4518;tt1540133;The Guard;movie;Comedy, Crime, Thriller;7.3;97090;2011
4519;tt0120679;Frida;movie;Biography, Drama, Romance;7.3;96563;2002
4520;tt1229822;Jane Eyre;movie;Drama, Mystery, Romance;7.3;94123;2011
4521;tt2057392;Eye in the Sky;movie;Action, Drama, Thriller;7.3;92780;2015
4522;tt0092007;Star Trek IV: The Voyage Home;movie;Action, Adventure, Comedy;7.3;92766;1986
4523;tt0367089;The Squid and the Whale;movie;Comedy, Drama;7.3;91584;2005
4524;tt6467266;Sing 2;movie;Adventure, Animation, Comedy;7.3;91176;2021
4525;tt0286112;Shaolin Soccer;movie;Action, Comedy, Fantasy;7.3;90971;2001
4526;tt0181536;Finding Forrester;movie;Drama, Sport;7.3;90503;2000
4527;tt5247022;Paterson;movie;Comedy, Drama, Romance;7.3;90486;2016
4528;tt2654620;The Strain;tvSeries;Drama, Fantasy, Horror;7.3;88614;2014
4529;tt2980648;The Hundred-Foot Journey;movie;Comedy, Drama;7.3;88437;2014
4530;tt1341167;Four Lions;movie;Comedy, Crime, Drama;7.3;86668;2010
4531;tt0387898;Caché;movie;Drama, Mystery, Thriller;7.3;86505;2005
4532;tt3312830;Youth;movie;Comedy, Drama, Music;7.3;84291;2015
4533;tt0118607;Amistad;movie;Biography, Drama, History;7.3;83926;1997
4534;tt2452386;The Fundamentals of Caring;movie;Comedy, Drama;7.3;81256;2016
4535;tt4474344;Blindspot;tvSeries;Action, Crime, Drama;7.3;80088;2015
4536;tt0115167;Everybody Loves Raymond;tvSeries;Comedy;7.3;78477;1996
4537;tt0100263;La Femme Nikita;movie;Action, Crime, Drama;7.3;77751;1990
4538;tt0329575;Seabiscuit;movie;Drama, History, Sport;7.3;77528;2003
4539;tt1343097;The Girl Who Kicked the Hornet's Nest;movie;Crime, Drama, Mystery;7.3;75201;2009
4540;tt7423538;Ratched;tvSeries;Crime, Drama, History;7.3;73072;2020
4541;tt0089907;The Return of the Living Dead;movie;Comedy, Horror, Sci-Fi;7.3;71342;1985
4542;tt0203119;Sexy Beast;movie;Crime, Drama, Thriller;7.3;71033;2000
4543;tt0397313;Eight Below;movie;Adventure, Drama, Family;7.3;69122;2006
4544;tt0082348;Excalibur;movie;Adventure, Drama, Fantasy;7.3;68476;1981
4545;tt0110005;Heavenly Creatures;movie;Biography, Crime, Drama;7.3;68183;1994
4546;tt1166100;Ghajini;movie;Action, Drama, Mystery;7.3;67859;2008
4547;tt0089767;Pale Rider;movie;Drama, Western;7.3;66072;1985
4548;tt1232776;Fish Tank;movie;Drama;7.3;65734;2009
4549;tt2647544;Sleepy Hollow;tvSeries;Action, Adventure, Crime;7.3;64922;2013
4550;tt0110367;Little Women;movie;Drama, Family, Romance;7.3;64688;1994
4551;tt0098384;Steel Magnolias;movie;Comedy, Drama, Romance;7.3;64521;1989
4552;tt2404425;Woman in Gold;movie;Biography, Drama, History;7.3;64088;2015
4553;tt11311302;Vikings: Valhalla;tvSeries;Action, Adventure, Drama;7.3;63876;2022
4554;tt0146309;Thirteen Days;movie;Drama, History, Thriller;7.3;63635;2000
4555;tt0115736;Bound;movie;Crime, Thriller;7.3;62444;1996
4556;tt13365348;Archive 81;tvSeries;Drama, Horror, Mystery;7.3;61829;2022
4557;tt2618986;Wayward Pines;tvSeries;Drama, Horror, Mystery;7.3;61352;2015
4558;tt0119349;The Ice Storm;movie;Drama;7.3;60971;1997
4559;tt0080801;The Gods Must Be Crazy;movie;Adventure, Comedy;7.3;60326;1980
4560;tt0108330;This Boy's Life;movie;Biography, Drama;7.3;59244;1993
4561;tt18347622;Bodies;tvMiniSeries;Crime, Drama, History;7.3;58949;2023
4562;tt12477480;Decision to Leave;movie;Crime, Drama, Mystery;7.3;58460;2022
4563;tt0074156;Assault on Precinct 13;movie;Action, Crime, Thriller;7.3;57034;1976
4564;tt5390504;Detroit;movie;Crime, Drama, History;7.3;56571;2017
4565;tt5431890;Official Secrets;movie;Biography, Crime, Drama;7.3;55951;2019
4566;tt0421238;The Proposition;movie;Crime, Drama, Western;7.3;55666;2005
4567;tt1289403;The Guernsey Literary and Potato Peel Pie Society;movie;Drama, Romance, War;7.3;54181;2018
4568;tt1321510;In the Heights;movie;Drama, Musical, Romance;7.3;53108;2021
4569;tt0107616;Much Ado About Nothing;movie;Comedy, Drama, Romance;7.3;52849;1993
4570;tt4048272;Toni Erdmann;movie;Comedy, Drama;7.3;52720;2016
4571;tt2737050;Two Days, One Night;movie;Drama;7.3;50945;2014
4572;tt9251798;Ragnarok;tvSeries;Action, Drama, Fantasy;7.3;50789;2020
4573;tt12680684;The Hand of God;movie;Drama;7.3;50548;2021
4574;tt4385888;20th Century Women;movie;Comedy, Drama;7.3;50287;2016
4575;tt0297884;Far from Heaven;movie;Drama, Romance;7.3;49863;2002
4576;tt2567712;Starred Up;movie;Crime, Drama, Thriller;7.3;49295;2013
4577;tt1837654;The Secret Circle;tvSeries;Drama, Fantasy, Horror;7.3;49109;2011
4578;tt0175058;The Powerpuff Girls;tvSeries;Action, Adventure, Animation;7.3;49082;1998
4579;tt0425637;Red Cliff;movie;Action, Adventure, Drama;7.3;48961;2008
4580;tt0118954;Deconstructing Harry;movie;Comedy;7.3;48426;1997
4581;tt0107507;Manhattan Murder Mystery;movie;Comedy, Mystery;7.3;47400;1993
4582;tt0389564;The 4400;tvSeries;Drama, Mystery, Sci-Fi;7.3;47216;2004
4583;tt1772250;The Hidden Face;movie;Drama, Mystery, Thriller;7.3;47093;2011
4584;tt0082933;Possession;movie;Drama, Horror;7.3;46058;1981
4585;tt6857376;Palmer;movie;Drama;7.3;45567;2021
4586;tt0117407;Pusher;movie;Crime, Thriller;7.3;45517;1996
4587;tt0108071;The Secret Garden;movie;Drama, Family, Fantasy;7.3;45501;1993
4588;tt0395972;North Country;movie;Drama;7.3;45385;2005
4589;tt14016500;The Summer I Turned Pretty;tvSeries;Drama, Romance;7.3;45065;2022
4590;tt2872750;Shaun the Sheep Movie;movie;Adventure, Animation, Comedy;7.3;44127;2015
4591;tt0410097;Hustle & Flow;movie;Crime, Drama, Music;7.3;43783;2005
4592;tt1821681;Touch;tvSeries;Drama, Mystery, Sci-Fi;7.3;43549;2012
4593;tt0034248;Suspicion;movie;Film-Noir, Mystery, Thriller;7.3;43416;1941
4594;tt0283900;The Spanish Apartment;movie;Comedy, Drama, Romance;7.3;43076;2002
4595;tt0074937;Murder by Death;movie;Comedy, Crime, Mystery;7.3;42774;1976
4596;tt11198810;She Said;movie;Drama, History;7.3;42728;2022
4597;tt0076723;Slap Shot;movie;Comedy, Drama, Sport;7.3;42461;1977
4598;tt0113862;Mr. Holland's Opus;movie;Drama, Music;7.3;42186;1995
4599;tt0419294;The Three Burials of Melquiades Estrada;movie;Adventure, Crime, Drama;7.3;42163;2005
4600;tt1819509;Don't Trust the B---- in Apartment 23;tvSeries;Comedy;7.3;40995;2012
4601;tt13659418;Pam & Tommy;tvMiniSeries;Biography, Comedy, Drama;7.3;40922;2022
4602;tt0077413;Death on the Nile;movie;Crime, Drama, Mystery;7.3;40874;1978
4603;tt0090180;To Live and Die in L.A.;movie;Action, Crime, Drama;7.3;40567;1985
4604;tt0765432;The Baader Meinhof Complex;movie;Action, Biography, Crime;7.3;40516;2008
4605;tt0274309;24 Hour Party People;movie;Biography, Comedy, Drama;7.3;40228;2002
4606;tt4209256;Colony;tvSeries;Action, Adventure, Drama;7.3;40008;2016
4607;tt26659814;Auron Mein Kahan Dum Tha;movie;Action, Crime, Drama;7.3;39510;2024
4608;tt3735246;Bajirao Mastani;movie;Action, Drama, History;7.3;39265;2015
4609;tt0096332;The Unbearable Lightness of Being;movie;Drama, Romance;7.3;39135;1988
4610;tt0168786;Antwone Fisher;movie;Biography, Drama;7.3;38949;2002
4611;tt12731980;Old Henry;movie;Action, Drama, Western;7.3;38899;2021
4612;tt5269594;Marcella;tvSeries;Crime, Drama, Mystery;7.3;38448;2016
4613;tt0435679;Keith;movie;Drama, Romance;7.3;37651;2008
4614;tt0067128;Get Carter;movie;Action, Crime, Thriller;7.3;37618;1971
4615;tt6285944;The Banker;movie;Biography, Drama;7.3;37420;2020
4616;tt4068576;The Nightingale;movie;Adventure, Drama, Thriller;7.3;37123;2018
4617;tt0068638;The Getaway;movie;Action, Crime, Thriller;7.3;36359;1972
4618;tt3698408;Coming Soon;movie;Comedy, Drama, Romance;7.3;36128;2014
4619;tt1441912;The Way;movie;Comedy, Drama;7.3;35905;2010
4620;tt0110008;Pom Poko;movie;Animation, Comedy, Drama;7.3;35689;1994
4621;tt0076162;House;movie;Comedy, Horror;7.3;35146;1977
4622;tt0204993;Dark Angel;tvSeries;Action, Drama, Mystery;7.3;35068;2000
4623;tt15145764;Freddy;movie;Drama, Mystery, Romance;7.3;34785;2022
4624;tt0092699;Broadcast News;movie;Comedy, Drama, Romance;7.3;34764;1987
4625;tt1964624;In the House;movie;Drama, Mystery, Thriller;7.3;34709;2012
4626;tt3606888;A Street Cat Named Bob;movie;Biography, Drama, Family;7.3;34307;2016
4627;tt0118819;Live Flesh;movie;Drama;7.3;34177;1997
4628;tt2404181;Belle;movie;Biography, Drama, Romance;7.3;33618;2013
4629;tt0120684;Gods and Monsters;movie;Biography, Drama;7.3;33098;1998
4630;tt1174730;City Island;movie;Comedy, Drama;7.3;32783;2009
4631;tt1495708;Covert Affairs;tvSeries;Action, Comedy, Crime;7.3;31943;2010
4632;tt0057197;Jason and the Argonauts;movie;Action, Adventure, Family;7.3;31808;1963
4633;tt0058586;A Shot in the Dark;movie;Comedy, Crime, Mystery;7.3;31579;1964
4634;tt2762506;Bacurau;movie;Action, Adventure, Drama;7.3;31359;2019
4635;tt0115369;Spin City;tvSeries;Comedy;7.3;31304;1996
4636;tt0113870;Murder in the First;movie;Drama, Thriller;7.3;31129;1995
4637;tt9185206;Are You There God? It's Me, Margaret.;movie;Comedy, Drama, Family;7.3;30526;2023
4638;tt2296682;Dracula;tvSeries;Drama, Horror, Romance;7.3;30398;2013
4639;tt0084237;The Last Unicorn;movie;Adventure, Animation, Drama;7.3;30335;1982
4640;tt3547740;The Bélier Family;movie;Comedy, Drama, Music;7.3;30172;2014
4641;tt1029235;Max Manus: Man of War;movie;Action, Biography, Crime;7.3;30132;2008
4642;tt0070215;My Name Is Nobody;movie;Comedy, Drama, Western;7.3;30124;1973
4643;tt3300980;The 12th Man;movie;Drama, History, Thriller;7.3;29833;2017
4644;tt0038991;The Stranger;movie;Crime, Drama, Film-Noir;7.3;29184;1946
4645;tt20863760;Dear Child;tvMiniSeries;Crime, Drama, Mystery;7.3;29000;2023
4646;tt5078204;Two Is a Family;movie;Comedy, Drama;7.3;28997;2016
4647;tt14261112;Twisted Metal;tvSeries;Action, Adventure, Comedy;7.3;28871;2023
4648;tt0419058;Phir Hera Pheri;movie;Comedy, Crime;7.3;28782;2006
4649;tt21027780;Fallen Leaves;movie;Comedy, Drama, Romance;7.3;28664;2023
4650;tt8388390;Chucky;tvSeries;Comedy, Drama, Horror;7.3;28643;2021
4651;tt4922804;3%;tvSeries;Action, Drama, Sci-Fi;7.3;28631;2016
4652;tt0166396;Waking Ned Devine;movie;Comedy;7.3;28399;1998
4653;tt0264263;Jackass;tvSeries;Action, Comedy, Reality-TV;7.3;28000;2000
4654;tt0071115;Alice Doesn't Live Here Anymore;movie;Drama, Romance;7.3;27996;1974
4655;tt14376344;Cha Cha Real Smooth;movie;Comedy, Drama;7.3;27794;2022
4656;tt0047472;Seven Brides for Seven Brothers;movie;Musical, Romance, Western;7.3;27587;1954
4657;tt0085859;Local Hero;movie;Comedy, Drama;7.3;27222;1983
4658;tt18550140;Holy Spider;movie;Crime, Drama, Thriller;7.3;27183;2022
4659;tt5301662;Marshall;movie;Biography, Crime, Drama;7.3;27173;2017
4660;tt1198156;You're Not You;movie;Drama;7.3;27118;2014
4661;tt0265343;Monsoon Wedding;movie;Comedy, Drama, Romance;7.3;26911;2001
4662;tt1423894;Barney's Version;movie;Comedy, Drama;7.3;26647;2010
4663;tt5859238;Lucky;movie;Comedy, Drama, Western;7.3;26572;2017
4664;tt0157016;I Stand Alone;movie;Crime, Drama, Thriller;7.3;26266;1998
4665;tt3487356;Black-ish;tvSeries;Comedy;7.3;26080;2014
4666;tt8633062;The Wilds;tvSeries;Adventure, Drama, Mystery;7.3;25772;2020
4667;tt0074174;The Bad News Bears;movie;Comedy, Drama, Family;7.3;25671;1976
4668;tt3663490;The Librarians;tvSeries;Action, Adventure, Comedy;7.3;25633;2014
4669;tt0396184;Pusher II;movie;Action, Crime, Drama;7.3;25613;2004
4670;tt0076578;Pumping Iron;movie;Documentary, Sport;7.3;25487;1977
4671;tt4341500;Wet Hot American Summer: First Day of Camp;tvMiniSeries;Comedy;7.3;25463;2015
4672;tt0926762;Loft;movie;Crime, Drama, Mystery;7.3;25243;2008
4673;tt0108551;What's Love Got to Do with It;movie;Biography, Drama, Music;7.3;25227;1993
4674;tt0082979;Reds;movie;Biography, Drama, History;7.3;25127;1981
4675;tt9077540;Sweet Magnolias;tvSeries;Drama, Romance;7.3;25071;2020
4676;tt0135659;Storm of the Century;tvMiniSeries;Drama, Fantasy, Horror;7.3;24927;1999
4677;tt7945720;Dirty John;tvSeries;Crime, Drama;7.3;24804;2018
4678;tt0082484;Quest for Fire;movie;Adventure, Drama;7.3;24681;1981
4679;tt0104756;Lorenzo's Oil;movie;Biography, Drama;7.3;24515;1992
4680;tt1821593;Bullhead;movie;Crime, Drama;7.3;24452;2011
4681;tt1810683;Little Boy;movie;Drama, History, War;7.3;24415;2015
4682;tt13361448;Night Sky;tvSeries;Adventure, Drama, Fantasy;7.3;24334;2022
4683;tt0112922;The Day of the Beast;movie;Action, Comedy, Crime;7.3;24291;1995
4684;tt9537292;Ala Vaikunthapurramuloo;movie;Action, Comedy, Drama;7.3;24190;2020
4685;tt0062138;Point Blank;movie;Crime, Drama, Thriller;7.3;24143;1967
4686;tt0100519;Rosencrantz & Guildenstern Are Dead;movie;Comedy, Drama;7.3;24125;1990
4687;tt0249327;Yu-Gi-Oh!;tvSeries;Action, Adventure, Animation;7.3;24024;2000
4688;tt3498622;Fortitude;tvSeries;Drama, Horror, Mystery;7.3;23955;2015
4689;tt5440700;Theri;movie;Action, Crime, Thriller;7.3;23881;2016
4690;tt0090563;Betty Blue;movie;Drama, Romance;7.3;23696;1986
4691;tt0145653;Angela's Ashes;movie;Biography, Drama;7.3;23592;1999
4692;tt11327514;Uncle Frank;movie;Comedy, Drama;7.3;23511;2020
4693;tt0067445;Death in Venice;movie;Drama, Romance;7.3;23440;1971
4694;tt1230385;The Yellow Sea;movie;Action, Crime, Drama;7.3;23345;2010
4695;tt0115678;Big Night;movie;Drama, Romance;7.3;23332;1996
4696;tt21940010;A Million Miles Away;movie;Biography, Drama;7.3;23326;2023
4697;tt0180748;In China They Eat Dogs;movie;Action, Comedy, Crime;7.3;23305;1999
4698;tt1233381;Three Monkeys;movie;Drama;7.3;23275;2008
4699;tt0071994;Phantom of the Paradise;movie;Comedy, Drama, Fantasy;7.3;23191;1974
4700;tt0965394;Sanctuary;tvSeries;Action, Drama, Fantasy;7.3;23057;2008
4701;tt10323338;9-1-1: Lone Star;tvSeries;Action, Drama, Thriller;7.3;23005;2020
4702;tt0110684;Nobody's Fool;movie;Comedy, Drama;7.3;22877;1994
4703;tt0094027;Stand and Deliver;movie;Biography, Drama;7.3;22738;1988
4704;tt21059520;Girl in the Picture;movie;Crime, Documentary, Mystery;7.3;22667;2022
4705;tt12614214;The Afterparty;tvSeries;Comedy, Crime, Mystery;7.3;22556;2022
4706;tt0049513;Moby Dick;movie;Adventure, Drama;7.3;22548;1956
4707;tt12005128;WeCrashed;tvMiniSeries;Biography, Drama;7.3;22493;2022
4708;tt2172103;Last Resort;tvSeries;Action, Drama, Mystery;7.3;22275;2012
4709;tt4353250;The Last Black Man in San Francisco;movie;Drama;7.3;22261;2019
4710;tt6763252;The Captain;movie;Drama, History, Thriller;7.3;22207;2017
4711;tt0057187;Irma la Douce;movie;Comedy, Romance;7.3;21929;1963
4712;tt2177489;Baby Daddy;tvSeries;Comedy, Drama, Family;7.3;21908;2012
4713;tt0208990;The Son's Room;movie;Drama;7.3;21788;2001
4714;tt0087892;A Passage to India;movie;Adventure, Drama, History;7.3;21480;1984
4715;tt0022958;Grand Hotel;movie;Drama, Romance;7.3;21180;1932
4716;tt0077742;Interiors;movie;Drama;7.3;21177;1978
4717;tt5912454;Blue Jay;movie;Drama, Romance;7.3;21128;2016
4718;tt12439466;Love Is in the Air;tvSeries;Comedy, Romance;7.3;21087;2020
4719;tt2764784;Phoenix;movie;Drama, History, Music;7.3;20962;2014
4720;tt0482629;The Ultimate Gift;movie;Drama, Family, Romance;7.3;20882;2006
4721;tt0083413;Family Ties;tvSeries;Comedy, Drama, Family;7.3;20795;1982
4722;tt0108101;Shadowlands;movie;Biography, Drama, Romance;7.3;20715;1993
4723;tt0046487;Monsieur Hulot's Holiday;movie;Comedy;7.3;20609;1953
4724;tt0037638;Detour;movie;Crime, Drama, Film-Noir;7.3;20229;1945
4725;tt0040068;Abbott and Costello Meet Frankenstein;movie;Comedy, Family, Fantasy;7.3;20156;1948
4726;tt4807408;The Best of Enemies;movie;Biography, Drama, History;7.3;20147;2019
4727;tt1705786;Chinese Take-Away;movie;Comedy, Drama;7.3;19763;2011
4728;tt0803061;Red Dog;movie;Biography, Comedy, Drama;7.3;19712;2011
4729;tt11475228;Killer Inside: The Mind of Aaron Hernandez;tvMiniSeries;Crime, Documentary, Sport;7.3;19576;2020
4730;tt0054443;Village of the Damned;movie;Horror, Sci-Fi;7.3;19540;1960
4731;tt0953318;Ben X;movie;Drama, Thriller;7.3;19455;2007
4732;tt0055572;A Woman Is a Woman;movie;Comedy, Drama, Romance;7.3;19446;1961
4733;tt0193253;Jin-Roh: The Wolf Brigade;movie;Action, Animation, Drama;7.3;19339;1999
4734;tt0102388;The Man in the Moon;movie;Drama, Romance;7.3;19322;1991
4735;tt0060862;The Professionals;movie;Action, Adventure, Drama;7.3;19288;1966
4736;tt1798274;The Lying Game;tvSeries;Drama, Mystery;7.3;19205;2011
4737;tt9900092;Motherland: Fort Salem;tvSeries;Drama, Fantasy, Sci-Fi;7.3;19145;2020
4738;tt4229954;Outcast;tvSeries;Drama, Horror;7.3;19136;2016
4739;tt0041716;On the Town;movie;Comedy, Musical, Romance;7.3;19067;1949
4740;tt0091538;Mona Lisa;movie;Crime, Drama, Romance;7.3;19058;1986
4741;tt0491603;H2O: Just Add Water;tvSeries;Adventure, Comedy, Drama;7.3;18971;2006
4742;tt14263564;Justified: City Primeval;tvMiniSeries;Crime, Drama;7.3;18967;2023
4743;tt4126304;Cartel Land;movie;Documentary;7.3;18907;2015
4744;tt6450186;I Can Only Imagine;movie;Biography, Drama, Family;7.3;18904;2018
4745;tt2179121;What's in a Name?;movie;Comedy, Drama;7.3;18757;2012
4746;tt22444570;Ponniyin Selvan: Part Two;movie;Action, Adventure, Drama;7.3;18659;2023
4747;tt0080009;Tess;movie;Drama, Romance;7.3;18623;1979
4748;tt7318202;Butterflies;movie;Comedy, Drama;7.3;18594;2018
4749;tt0080388;Atlantic City;movie;Crime, Drama, Romance;7.3;18571;1980
4750;tt0425379;Pusher III;movie;Crime, Drama, Thriller;7.3;18458;2005
4751;tt0475169;13 Tzameti;movie;Crime, Drama, Thriller;7.3;18161;2005
4752;tt0399095;Trade;movie;Crime, Drama, Thriller;7.3;18085;2007
4753;tt2022713;Brickleberry;tvSeries;Animation, Comedy;7.3;18079;2012
4754;tt5805752;Brigsby Bear;movie;Comedy, Drama;7.3;18030;2017
4755;tt0034862;Holiday Inn;movie;Comedy, Drama, Music;7.3;17768;1942
4756;tt1954701;A Coffee in Berlin;movie;Comedy, Drama;7.3;17702;2012
4757;tt0089424;Kiss of the Spider Woman;movie;Drama;7.3;17699;1985
4758;tt1646959;Bedevilled;movie;Drama, Horror, Thriller;7.3;17602;2010
4759;tt1396226;Twice Born;movie;Drama, Romance, War;7.3;17525;2012
4760;tt1972663;Into the Abyss;movie;Crime, Documentary, Drama;7.3;17515;2011
4761;tt3150586;Ebb and Tide;tvSeries;Comedy, Drama, Romance;7.3;17423;2013
4762;tt9170516;The Shadow in My Eye;movie;Drama, History, War;7.3;17238;2021
4763;tt2084712;Young & Hungry;tvSeries;Comedy, Drama, Romance;7.3;16988;2014
4764;tt20560404;Keep Sweet: Pray and Obey;tvMiniSeries;Crime, Documentary;7.3;16845;2022
4765;tt1550312;Café de Flore;movie;Drama, Romance;7.3;16830;2011
4766;tt4195278;Telling Tales;movie;Comedy, Fantasy, Romance;7.3;16794;2015
4767;tt4359416;Taxi;movie;Comedy, Drama;7.3;16791;2015
4768;tt1430587;Tosh.0;tvSeries;Comedy;7.3;16736;2009
4769;tt10687116;Entergalactic;movie;Animation, Comedy, Music;7.3;16688;2022
4770;tt0274117;Read My Lips;movie;Crime, Drama, Romance;7.3;16599;2001
4771;tt9420648;Bala;movie;Comedy;7.3;16386;2019
4772;tt5662932;Psycho Raman;movie;Crime, Drama, Thriller;7.3;16252;2016
4773;tt0115561;The Apartment;movie;Drama, Mystery, Romance;7.3;16159;1996
4774;tt0080610;The Last Metro;movie;Drama, Romance, War;7.3;16116;1980
4775;tt9608818;Our Friend;movie;Drama, Romance;7.3;16051;2019
4776;tt0827517;Reprise;movie;Drama;7.3;15949;2006
4777;tt1140100;Chowder;tvSeries;Adventure, Animation, Comedy;7.3;15897;2007
4778;tt0060959;Daisies;movie;Comedy;7.3;15885;1966
4779;tt5229228;61 Days;movie;Comedy, Drama;7.3;15883;2016
4780;tt0284137;Gadar: Ek Prem Katha;movie;Action, Drama, Romance;7.3;15854;2001
4781;tt6016744;The Edge of Democracy;movie;Documentary, History;7.3;15845;2019
4782;tt0114279;Richard III;movie;Drama, Sci-Fi, War;7.3;15771;1995
4783;tt0071524;The Front Page;movie;Comedy, Drama, Romance;7.3;15696;1974
4784;tt0209933;Beau Travail;movie;Drama, War;7.3;15693;1999
4785;tt2647586;Resurrection;tvSeries;Drama, Fantasy;7.3;15642;2013
4786;tt1661420;Polisse;movie;Crime, Drama;7.3;15549;2011
4787;tt1925421;Elena;movie;Crime, Drama, Thriller;7.3;15365;2011
4788;tt3127020;Faking It;tvSeries;Comedy, Drama, Romance;7.3;15306;2014
4789;tt0106341;Bad Boy Bubby;movie;Comedy, Crime, Drama;7.3;15283;1993
4790;tt0074749;The Killing of a Chinese Bookie;movie;Crime, Drama, Thriller;7.3;15186;1976
4791;tt0077362;Coming Home;movie;Drama, Romance, War;7.3;15137;1978
4792;tt5464086;Midnight, Texas;tvSeries;Drama, Fantasy, Mystery;7.3;15059;2017
4793;tt0093209;Hope and Glory;movie;Comedy, Drama, Romance;7.3;14993;1987
4794;tt7865090;Darling in the Franxx;tvSeries;Action, Animation, Drama;7.3;14982;2018
4795;tt6173990;Gold;movie;Drama, History, Sport;7.3;14919;2018
4796;tt4936450;Graduation;movie;Crime, Drama;7.3;14900;2016
4797;tt0098948;Wings;tvSeries;Comedy, Drama;7.3;14884;1990
4798;tt5301942;Jersey;movie;Drama, Sport;7.3;14847;2022
4799;tt1000734;Secret Diary of a Call Girl;tvSeries;Drama;7.3;14601;2007
4800;tt0420206;Summer Storm;movie;Comedy, Drama, Romance;7.3;14585;2004
4801;tt12304420;Clark;tvMiniSeries;Action, Comedy, Crime;7.3;14549;2022
4802;tt0174378;Becker;tvSeries;Comedy;7.3;14517;1998
4803;tt0086822;V;tvSeries;Action, Adventure, Sci-Fi;7.3;14435;1984
4804;tt1054580;Desert Flower;movie;Biography, Drama;7.3;14433;2009
4805;tt0069697;Watch Out, We're Mad;movie;Action, Comedy;7.3;14271;1974
4806;tt3825638;Labyrinth of Lies;movie;Drama, History;7.3;14168;2014
4807;tt5541338;Six;tvSeries;Action, Drama, History;7.3;14124;2017
